# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_notexture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341836551.5872 -0.6834 -0.6540 1.0124 0.6372 0.4970 -0.3613 -0.4652
1341836551.5975 -0.6836 -0.6556 1.0125 0.6373 0.4962 -0.3619 -0.4656
1341836551.6067 -0.6837 -0.6569 1.0125 0.6379 0.4954 -0.3617 -0.4657
1341836551.6167 -0.6836 -0.6584 1.0125 0.6386 0.4952 -0.3615 -0.4651
1341836551.6294 -0.6836 -0.6600 1.0123 0.6392 0.4953 -0.3615 -0.4641
1341836551.6367 -0.6836 -0.6614 1.0123 0.6391 0.4955 -0.3613 -0.4643
1341836551.6467 -0.6835 -0.6629 1.0122 0.6389 0.4967 -0.3607 -0.4636
1341836551.6568 -0.6836 -0.6642 1.0122 0.6383 0.4974 -0.3605 -0.4638
1341836551.6667 -0.6835 -0.6657 1.0123 0.6377 0.4983 -0.3602 -0.4641
1341836551.6768 -0.6835 -0.6673 1.0124 0.6372 0.4987 -0.3599 -0.4645
1341836551.6868 -0.6835 -0.6688 1.0124 0.6374 0.4988 -0.3590 -0.4648
1341836551.6967 -0.6837 -0.6702 1.0124 0.6371 0.4985 -0.3593 -0.4653
1341836551.7067 -0.6838 -0.6715 1.0124 0.6370 0.4984 -0.3593 -0.4656
1341836551.7167 -0.6839 -0.6730 1.0125 0.6372 0.4984 -0.3593 -0.4652
1341836551.7267 -0.6839 -0.6746 1.0125 0.6374 0.4986 -0.3593 -0.4648
1341836551.7368 -0.6841 -0.6758 1.0125 0.6374 0.4989 -0.3596 -0.4642
1341836551.7468 -0.6842 -0.6773 1.0125 0.6377 0.4990 -0.3593 -0.4640
1341836551.7568 -0.6842 -0.6785 1.0124 0.6378 0.4992 -0.3588 -0.4641
1341836551.7667 -0.6845 -0.6798 1.0123 0.6380 0.4989 -0.3583 -0.4644
1341836551.7767 -0.6847 -0.6810 1.0122 0.6387 0.4985 -0.3575 -0.4645
1341836551.7868 -0.6850 -0.6822 1.0120 0.6394 0.4983 -0.3565 -0.4646
1341836551.7967 -0.6853 -0.6835 1.0119 0.6397 0.4982 -0.3559 -0.4646
1341836551.8067 -0.6855 -0.6850 1.0118 0.6400 0.4982 -0.3555 -0.4646
1341836551.8168 -0.6859 -0.6864 1.0118 0.6398 0.4981 -0.3557 -0.4648
1341836551.8269 -0.6863 -0.6877 1.0117 0.6394 0.4981 -0.3558 -0.4654
1341836551.8368 -0.6866 -0.6891 1.0116 0.6390 0.4988 -0.3556 -0.4652
1341836551.8467 -0.6869 -0.6905 1.0116 0.6392 0.4992 -0.3554 -0.4647
1341836551.8567 -0.6873 -0.6920 1.0117 0.6393 0.4992 -0.3552 -0.4646
1341836551.8668 -0.6875 -0.6932 1.0120 0.6408 0.4999 -0.3542 -0.4626
1341836551.8768 -0.6880 -0.6944 1.0120 0.6406 0.5001 -0.3540 -0.4628
1341836551.8868 -0.6884 -0.6959 1.0122 0.6410 0.4994 -0.3541 -0.4631
1341836551.8966 -0.6889 -0.6973 1.0125 0.6408 0.4989 -0.3542 -0.4637
1341836551.9067 -0.6892 -0.6987 1.0127 0.6406 0.4987 -0.3541 -0.4644
1341836551.9166 -0.6896 -0.7001 1.0129 0.6405 0.4984 -0.3540 -0.4648
1341836551.9267 -0.6901 -0.7016 1.0130 0.6401 0.4983 -0.3540 -0.4654
1341836551.9367 -0.6906 -0.7030 1.0132 0.6400 0.4976 -0.3544 -0.4661
1341836551.9466 -0.6911 -0.7045 1.0135 0.6400 0.4971 -0.3544 -0.4664
1341836551.9568 -0.6913 -0.7062 1.0138 0.6406 0.4973 -0.3542 -0.4657
1341836551.9668 -0.6918 -0.7077 1.0140 0.6407 0.4970 -0.3547 -0.4655
1341836551.9766 -0.6922 -0.7093 1.0142 0.6409 0.4972 -0.3550 -0.4649
1341836551.9867 -0.6927 -0.7110 1.0144 0.6409 0.4967 -0.3557 -0.4648
1341836551.9967 -0.6931 -0.7127 1.0145 0.6406 0.4970 -0.3555 -0.4650
1341836552.0066 -0.6936 -0.7143 1.0146 0.6402 0.4974 -0.3556 -0.4650
1341836552.0166 -0.6940 -0.7160 1.0147 0.6400 0.4972 -0.3555 -0.4656
1341836552.0268 -0.6943 -0.7177 1.0148 0.6401 0.4974 -0.3552 -0.4655
1341836552.0366 -0.6947 -0.7194 1.0148 0.6398 0.4976 -0.3551 -0.4658
1341836552.0466 -0.6951 -0.7211 1.0148 0.6399 0.4975 -0.3547 -0.4660
1341836552.0567 -0.6956 -0.7227 1.0147 0.6402 0.4972 -0.3547 -0.4660
1341836552.0672 -0.6959 -0.7244 1.0148 0.6405 0.4970 -0.3543 -0.4661
1341836552.0767 -0.6962 -0.7263 1.0149 0.6406 0.4969 -0.3544 -0.4660
1341836552.0869 -0.6965 -0.7280 1.0149 0.6411 0.4964 -0.3544 -0.4659
1341836552.0968 -0.6970 -0.7297 1.0149 0.6409 0.4960 -0.3549 -0.4662
1341836552.1067 -0.6973 -0.7316 1.0150 0.6410 0.4962 -0.3552 -0.4657
1341836552.1167 -0.6977 -0.7334 1.0151 0.6408 0.4961 -0.3555 -0.4656
1341836552.1266 -0.6979 -0.7352 1.0153 0.6405 0.4961 -0.3555 -0.4660
1341836552.1368 -0.6982 -0.7371 1.0153 0.6403 0.4957 -0.3553 -0.4670
1341836552.1467 -0.6985 -0.7389 1.0153 0.6405 0.4955 -0.3550 -0.4672
1341836552.1567 -0.6988 -0.7407 1.0152 0.6406 0.4954 -0.3546 -0.4675
1341836552.1667 -0.6991 -0.7424 1.0152 0.6409 0.4949 -0.3539 -0.4681
1341836552.1767 -0.6995 -0.7440 1.0152 0.6412 0.4943 -0.3534 -0.4687
1341836552.1893 -0.6998 -0.7460 1.0151 0.6421 0.4935 -0.3529 -0.4687
1341836552.1975 -0.6999 -0.7478 1.0150 0.6424 0.4930 -0.3526 -0.4689
1341836552.2067 -0.7001 -0.7497 1.0149 0.6429 0.4927 -0.3524 -0.4688
1341836552.2167 -0.7003 -0.7515 1.0148 0.6431 0.4925 -0.3524 -0.4687
1341836552.2267 -0.7005 -0.7534 1.0147 0.6434 0.4917 -0.3526 -0.4689
1341836552.2368 -0.7009 -0.7553 1.0146 0.6435 0.4914 -0.3526 -0.4691
1341836552.2466 -0.7012 -0.7571 1.0144 0.6439 0.4907 -0.3523 -0.4695
1341836552.2567 -0.7015 -0.7593 1.0142 0.6443 0.4900 -0.3523 -0.4698
1341836552.2667 -0.7019 -0.7611 1.0140 0.6446 0.4891 -0.3518 -0.4706
1341836552.2767 -0.7021 -0.7630 1.0138 0.6452 0.4888 -0.3506 -0.4710
1341836552.2867 -0.7024 -0.7650 1.0137 0.6457 0.4883 -0.3500 -0.4713
1341836552.2968 -0.7026 -0.7670 1.0136 0.6464 0.4874 -0.3495 -0.4716
1341836552.3067 -0.7029 -0.7691 1.0135 0.6466 0.4862 -0.3499 -0.4723
1341836552.3167 -0.7032 -0.7712 1.0132 0.6465 0.4858 -0.3500 -0.4728
1341836552.3279 -0.7035 -0.7732 1.0130 0.6468 0.4852 -0.3503 -0.4728
1341836552.3367 -0.7035 -0.7755 1.0128 0.6475 0.4854 -0.3500 -0.4718
1341836552.3467 -0.7036 -0.7778 1.0126 0.6480 0.4856 -0.3494 -0.4713
1341836552.3567 -0.7037 -0.7799 1.0124 0.6483 0.4864 -0.3481 -0.4712
1341836552.3668 -0.7037 -0.7822 1.0122 0.6480 0.4867 -0.3475 -0.4716
1341836552.3767 -0.7037 -0.7844 1.0121 0.6483 0.4870 -0.3458 -0.4722
1341836552.3867 -0.7039 -0.7865 1.0121 0.6482 0.4871 -0.3445 -0.4732
1341836552.3967 -0.7041 -0.7887 1.0121 0.6484 0.4870 -0.3435 -0.4736
1341836552.4067 -0.7042 -0.7907 1.0121 0.6486 0.4868 -0.3430 -0.4740
1341836552.4167 -0.7044 -0.7928 1.0123 0.6488 0.4862 -0.3425 -0.4748
1341836552.4267 -0.7047 -0.7949 1.0126 0.6491 0.4850 -0.3435 -0.4749
1341836552.4367 -0.7049 -0.7971 1.0127 0.6507 0.4839 -0.3436 -0.4737
1341836552.4467 -0.7054 -0.7991 1.0128 0.6516 0.4822 -0.3440 -0.4739
1341836552.4567 -0.7059 -0.8011 1.0128 0.6525 0.4813 -0.3446 -0.4731
1341836552.4667 -0.7062 -0.8032 1.0127 0.6534 0.4805 -0.3446 -0.4728
1341836552.4767 -0.7065 -0.8053 1.0128 0.6541 0.4798 -0.3439 -0.4729
1341836552.4867 -0.7068 -0.8074 1.0127 0.6548 0.4795 -0.3428 -0.4730
1341836552.4968 -0.7071 -0.8096 1.0127 0.6555 0.4789 -0.3420 -0.4734
1341836552.5067 -0.7073 -0.8119 1.0128 0.6559 0.4784 -0.3410 -0.4739
1341836552.5167 -0.7077 -0.8139 1.0127 0.6561 0.4779 -0.3407 -0.4744
1341836552.5271 -0.7081 -0.8160 1.0128 0.6559 0.4779 -0.3406 -0.4747
1341836552.5367 -0.7084 -0.8181 1.0129 0.6561 0.4775 -0.3406 -0.4748
1341836552.5467 -0.7087 -0.8204 1.0131 0.6559 0.4771 -0.3411 -0.4753
1341836552.5567 -0.7091 -0.8226 1.0135 0.6561 0.4765 -0.3417 -0.4750
1341836552.5667 -0.7094 -0.8249 1.0137 0.6565 0.4758 -0.3421 -0.4750
1341836552.5767 -0.7096 -0.8273 1.0141 0.6569 0.4750 -0.3425 -0.4749
1341836552.5867 -0.7098 -0.8296 1.0142 0.6573 0.4746 -0.3422 -0.4750
1341836552.5968 -0.7102 -0.8319 1.0143 0.6572 0.4749 -0.3425 -0.4746
1341836552.6067 -0.7105 -0.8344 1.0146 0.6568 0.4756 -0.3428 -0.4742
1341836552.6167 -0.7107 -0.8367 1.0147 0.6564 0.4757 -0.3423 -0.4750
1341836552.6267 -0.7111 -0.8390 1.0149 0.6554 0.4764 -0.3422 -0.4758
1341836552.6367 -0.7113 -0.8411 1.0150 0.6547 0.4766 -0.3419 -0.4769
1341836552.6467 -0.7115 -0.8433 1.0152 0.6546 0.4764 -0.3415 -0.4774
1341836552.6567 -0.7117 -0.8455 1.0152 0.6552 0.4759 -0.3412 -0.4773
1341836552.6667 -0.7118 -0.8477 1.0154 0.6566 0.4754 -0.3409 -0.4761
1341836552.6767 -0.7121 -0.8499 1.0155 0.6578 0.4739 -0.3414 -0.4755
1341836552.6869 -0.7123 -0.8519 1.0157 0.6586 0.4727 -0.3415 -0.4757
1341836552.6967 -0.7126 -0.8540 1.0160 0.6594 0.4719 -0.3421 -0.4748
1341836552.7067 -0.7129 -0.8562 1.0162 0.6599 0.4716 -0.3429 -0.4739
1341836552.7167 -0.7131 -0.8584 1.0164 0.6598 0.4710 -0.3432 -0.4744
1341836552.7267 -0.7132 -0.8607 1.0166 0.6599 0.4711 -0.3432 -0.4741
1341836552.7367 -0.7134 -0.8628 1.0167 0.6593 0.4713 -0.3428 -0.4751
1341836552.7467 -0.7136 -0.8650 1.0169 0.6583 0.4711 -0.3430 -0.4764
1341836552.7567 -0.7138 -0.8671 1.0172 0.6582 0.4709 -0.3425 -0.4773
1341836552.7667 -0.7138 -0.8692 1.0174 0.6586 0.4709 -0.3415 -0.4773
1341836552.7767 -0.7139 -0.8713 1.0176 0.6586 0.4701 -0.3416 -0.4781
1341836552.7870 -0.7138 -0.8734 1.0179 0.6596 0.4693 -0.3404 -0.4784
1341836552.7967 -0.7139 -0.8753 1.0181 0.6596 0.4691 -0.3406 -0.4784
1341836552.8086 -0.7139 -0.8774 1.0184 0.6602 0.4685 -0.3409 -0.4780
1341836552.8167 -0.7140 -0.8793 1.0187 0.6601 0.4679 -0.3417 -0.4781
1341836552.8267 -0.7138 -0.8814 1.0191 0.6602 0.4677 -0.3427 -0.4775
1341836552.8368 -0.7139 -0.8835 1.0194 0.6603 0.4673 -0.3427 -0.4776
1341836552.8467 -0.7137 -0.8855 1.0196 0.6609 0.4669 -0.3420 -0.4777
1341836552.8567 -0.7137 -0.8875 1.0200 0.6612 0.4662 -0.3410 -0.4788
1341836552.8668 -0.7137 -0.8893 1.0201 0.6613 0.4658 -0.3405 -0.4794
1341836552.8768 -0.7137 -0.8912 1.0203 0.6606 0.4654 -0.3401 -0.4810
1341836552.8868 -0.7134 -0.8933 1.0206 0.6613 0.4652 -0.3393 -0.4808
1341836552.8967 -0.7133 -0.8952 1.0207 0.6612 0.4645 -0.3395 -0.4814
1341836552.9067 -0.7132 -0.8972 1.0208 0.6618 0.4644 -0.3392 -0.4809
1341836552.9167 -0.7130 -0.8992 1.0210 0.6620 0.4635 -0.3395 -0.4813
1341836552.9267 -0.7129 -0.9011 1.0212 0.6625 0.4629 -0.3396 -0.4812
1341836552.9368 -0.7127 -0.9031 1.0214 0.6632 0.4623 -0.3396 -0.4807
1341836552.9467 -0.7126 -0.9051 1.0215 0.6636 0.4617 -0.3400 -0.4804
1341836552.9567 -0.7125 -0.9068 1.0215 0.6645 0.4613 -0.3394 -0.4800
1341836552.9667 -0.7122 -0.9088 1.0215 0.6647 0.4614 -0.3387 -0.4802
1341836552.9767 -0.7121 -0.9106 1.0214 0.6651 0.4614 -0.3374 -0.4805
1341836552.9867 -0.7119 -0.9126 1.0214 0.6654 0.4616 -0.3363 -0.4806
1341836552.9967 -0.7121 -0.9145 1.0215 0.6644 0.4613 -0.3367 -0.4821
1341836553.0067 -0.7119 -0.9164 1.0214 0.6643 0.4620 -0.3362 -0.4820
1341836553.0167 -0.7118 -0.9184 1.0215 0.6646 0.4621 -0.3360 -0.4816
1341836553.0267 -0.7119 -0.9202 1.0215 0.6643 0.4622 -0.3364 -0.4815
1341836553.0367 -0.7118 -0.9222 1.0216 0.6638 0.4621 -0.3372 -0.4817
1341836553.0467 -0.7118 -0.9241 1.0217 0.6635 0.4623 -0.3374 -0.4818
1341836553.0567 -0.7116 -0.9260 1.0218 0.6639 0.4624 -0.3367 -0.4817
1341836553.0667 -0.7116 -0.9281 1.0221 0.6638 0.4619 -0.3367 -0.4824
1341836553.0767 -0.7115 -0.9297 1.0220 0.6638 0.4623 -0.3359 -0.4825
1341836553.0867 -0.7115 -0.9316 1.0221 0.6633 0.4626 -0.3366 -0.4824
1341836553.0967 -0.7114 -0.9334 1.0222 0.6635 0.4627 -0.3355 -0.4828
1341836553.1067 -0.7114 -0.9350 1.0221 0.6633 0.4625 -0.3352 -0.4835
1341836553.1167 -0.7112 -0.9367 1.0222 0.6638 0.4621 -0.3345 -0.4837
1341836553.1267 -0.7113 -0.9382 1.0220 0.6637 0.4621 -0.3348 -0.4836
1341836553.1367 -0.7114 -0.9400 1.0221 0.6642 0.4618 -0.3342 -0.4837
1341836553.1467 -0.7114 -0.9416 1.0221 0.6637 0.4615 -0.3343 -0.4845
1341836553.1567 -0.7116 -0.9432 1.0220 0.6639 0.4610 -0.3341 -0.4849
1341836553.1677 -0.7116 -0.9449 1.0219 0.6641 0.4614 -0.3337 -0.4845
1341836553.1768 -0.7118 -0.9465 1.0217 0.6638 0.4611 -0.3339 -0.4850
1341836553.1867 -0.7119 -0.9486 1.0219 0.6642 0.4610 -0.3339 -0.4846
1341836553.1967 -0.7120 -0.9502 1.0218 0.6642 0.4608 -0.3333 -0.4852
1341836553.2067 -0.7121 -0.9519 1.0218 0.6641 0.4609 -0.3332 -0.4853
1341836553.2167 -0.7123 -0.9535 1.0219 0.6640 0.4602 -0.3331 -0.4862
1341836553.2267 -0.7124 -0.9551 1.0217 0.6648 0.4597 -0.3322 -0.4862
1341836553.2367 -0.7126 -0.9568 1.0216 0.6647 0.4592 -0.3320 -0.4869
1341836553.2467 -0.7128 -0.9584 1.0214 0.6647 0.4592 -0.3317 -0.4871
1341836553.2574 -0.7131 -0.9600 1.0213 0.6647 0.4594 -0.3313 -0.4873
1341836553.2667 -0.7132 -0.9616 1.0214 0.6646 0.4593 -0.3308 -0.4878
1341836553.2767 -0.7134 -0.9638 1.0216 0.6649 0.4586 -0.3318 -0.4873
1341836553.2866 -0.7134 -0.9655 1.0217 0.6651 0.4586 -0.3313 -0.4874
1341836553.2969 -0.7137 -0.9671 1.0218 0.6645 0.4586 -0.3319 -0.4879
1341836553.3067 -0.7139 -0.9686 1.0216 0.6645 0.4584 -0.3322 -0.4878
1341836553.3167 -0.7141 -0.9701 1.0217 0.6646 0.4579 -0.3320 -0.4884
1341836553.3268 -0.7143 -0.9715 1.0215 0.6649 0.4570 -0.3318 -0.4889
1341836553.3368 -0.7145 -0.9729 1.0215 0.6654 0.4568 -0.3312 -0.4888
1341836553.3467 -0.7147 -0.9746 1.0214 0.6657 0.4560 -0.3310 -0.4892
1341836553.3567 -0.7149 -0.9762 1.0214 0.6661 0.4559 -0.3308 -0.4889
1341836553.3668 -0.7151 -0.9781 1.0216 0.6665 0.4553 -0.3316 -0.4885
1341836553.3767 -0.7153 -0.9797 1.0215 0.6665 0.4545 -0.3322 -0.4886
1341836553.3867 -0.7155 -0.9813 1.0215 0.6664 0.4543 -0.3328 -0.4886
1341836553.3967 -0.7158 -0.9830 1.0216 0.6660 0.4540 -0.3334 -0.4891
1341836553.4067 -0.7156 -0.9847 1.0214 0.6665 0.4543 -0.3331 -0.4883
1341836553.4167 -0.7160 -0.9865 1.0213 0.6660 0.4538 -0.3334 -0.4892
1341836553.4267 -0.7160 -0.9881 1.0212 0.6657 0.4543 -0.3329 -0.4894
1341836553.4367 -0.7162 -0.9898 1.0210 0.6653 0.4545 -0.3329 -0.4899
1341836553.4467 -0.7166 -0.9915 1.0211 0.6652 0.4545 -0.3334 -0.4897
1341836553.4567 -0.7166 -0.9932 1.0209 0.6651 0.4544 -0.3328 -0.4902
1341836553.4671 -0.7169 -0.9947 1.0207 0.6650 0.4545 -0.3325 -0.4905
1341836553.4767 -0.7171 -0.9963 1.0207 0.6655 0.4541 -0.3328 -0.4900
1341836553.4867 -0.7173 -0.9980 1.0207 0.6654 0.4538 -0.3330 -0.4902
1341836553.4968 -0.7175 -0.9996 1.0206 0.6657 0.4535 -0.3335 -0.4899
1341836553.5067 -0.7176 -1.0011 1.0206 0.6657 0.4535 -0.3341 -0.4894
1341836553.5167 -0.7178 -1.0026 1.0205 0.6658 0.4537 -0.3345 -0.4888
1341836553.5267 -0.7180 -1.0041 1.0205 0.6658 0.4537 -0.3347 -0.4887
1341836553.5368 -0.7182 -1.0059 1.0206 0.6665 0.4530 -0.3350 -0.4882
1341836553.5467 -0.7184 -1.0073 1.0206 0.6667 0.4527 -0.3348 -0.4884
1341836553.5567 -0.7187 -1.0086 1.0206 0.6673 0.4521 -0.3343 -0.4885
1341836553.5667 -0.7190 -1.0101 1.0207 0.6672 0.4510 -0.3341 -0.4897
1341836553.5767 -0.7194 -1.0115 1.0207 0.6677 0.4505 -0.3338 -0.4897
1341836553.5867 -0.7197 -1.0130 1.0210 0.6675 0.4500 -0.3341 -0.4901
1341836553.5967 -0.7199 -1.0145 1.0211 0.6672 0.4503 -0.3342 -0.4902
1341836553.6067 -0.7202 -1.0160 1.0213 0.6663 0.4508 -0.3347 -0.4906
1341836553.6167 -0.7204 -1.0178 1.0216 0.6660 0.4511 -0.3359 -0.4901
1341836553.6295 -0.7208 -1.0192 1.0218 0.6656 0.4521 -0.3360 -0.4895
1341836553.6374 -0.7212 -1.0207 1.0220 0.6652 0.4525 -0.3361 -0.4896
1341836553.6467 -0.7217 -1.0222 1.0220 0.6652 0.4525 -0.3359 -0.4898
1341836553.6567 -0.7221 -1.0236 1.0221 0.6649 0.4526 -0.3355 -0.4905
1341836553.6667 -0.7226 -1.0249 1.0221 0.6647 0.4521 -0.3350 -0.4915
1341836553.6767 -0.7231 -1.0261 1.0220 0.6644 0.4522 -0.3345 -0.4921
1341836553.6867 -0.7235 -1.0275 1.0220 0.6649 0.4517 -0.3342 -0.4921
1341836553.6967 -0.7239 -1.0289 1.0220 0.6655 0.4517 -0.3336 -0.4917
1341836553.7067 -0.7244 -1.0305 1.0221 0.6665 0.4515 -0.3333 -0.4908
1341836553.7167 -0.7249 -1.0319 1.0222 0.6668 0.4521 -0.3336 -0.4896
1341836553.7267 -0.7255 -1.0336 1.0225 0.6670 0.4520 -0.3346 -0.4888
1341836553.7367 -0.7261 -1.0349 1.0227 0.6663 0.4522 -0.3355 -0.4890
1341836553.7467 -0.7266 -1.0362 1.0229 0.6663 0.4525 -0.3355 -0.4887
1341836553.7567 -0.7274 -1.0376 1.0231 0.6659 0.4530 -0.3353 -0.4888
1341836553.7682 -0.7281 -1.0387 1.0235 0.6655 0.4528 -0.3350 -0.4898
1341836553.7767 -0.7289 -1.0399 1.0238 0.6655 0.4525 -0.3344 -0.4904
1341836553.7867 -0.7297 -1.0410 1.0240 0.6649 0.4522 -0.3345 -0.4915
1341836553.7967 -0.7305 -1.0425 1.0246 0.6653 0.4517 -0.3353 -0.4909
1341836553.8067 -0.7316 -1.0436 1.0251 0.6652 0.4503 -0.3361 -0.4917
1341836553.8167 -0.7325 -1.0445 1.0255 0.6654 0.4493 -0.3372 -0.4916
1341836553.8267 -0.7335 -1.0455 1.0258 0.6657 0.4486 -0.3378 -0.4914
1341836553.8368 -0.7345 -1.0466 1.0263 0.6664 0.4478 -0.3384 -0.4908
1341836553.8467 -0.7356 -1.0476 1.0267 0.6663 0.4472 -0.3389 -0.4911
1341836553.8567 -0.7366 -1.0488 1.0274 0.6665 0.4465 -0.3400 -0.4908
1341836553.8667 -0.7374 -1.0499 1.0278 0.6663 0.4467 -0.3402 -0.4907
1341836553.8767 -0.7382 -1.0511 1.0282 0.6660 0.4468 -0.3399 -0.4912
1341836553.8868 -0.7392 -1.0520 1.0285 0.6650 0.4470 -0.3401 -0.4923
1341836553.8967 -0.7401 -1.0532 1.0290 0.6641 0.4475 -0.3400 -0.4930
1341836553.9067 -0.7409 -1.0543 1.0294 0.6634 0.4484 -0.3394 -0.4936
1341836553.9167 -0.7416 -1.0556 1.0297 0.6625 0.4490 -0.3393 -0.4944
1341836553.9267 -0.7423 -1.0567 1.0301 0.6619 0.4497 -0.3390 -0.4946
1341836553.9367 -0.7430 -1.0580 1.0306 0.6610 0.4504 -0.3393 -0.4950
1341836553.9467 -0.7438 -1.0595 1.0311 0.6606 0.4505 -0.3404 -0.4947
1341836553.9567 -0.7447 -1.0607 1.0314 0.6601 0.4512 -0.3409 -0.4945
1341836553.9697 -0.7457 -1.0618 1.0316 0.6593 0.4513 -0.3413 -0.4951
1341836553.9767 -0.7467 -1.0626 1.0318 0.6581 0.4521 -0.3419 -0.4956
1341836553.9867 -0.7477 -1.0636 1.0319 0.6576 0.4519 -0.3418 -0.4965
1341836553.9967 -0.7486 -1.0647 1.0322 0.6575 0.4515 -0.3413 -0.4974
1341836554.0068 -0.7495 -1.0657 1.0324 0.6577 0.4512 -0.3406 -0.4978
1341836554.0167 -0.7502 -1.0669 1.0327 0.6587 0.4505 -0.3406 -0.4972
1341836554.0267 -0.7512 -1.0677 1.0329 0.6582 0.4500 -0.3397 -0.4989
1341836554.0368 -0.7521 -1.0690 1.0333 0.6587 0.4488 -0.3406 -0.4987
1341836554.0467 -0.7529 -1.0700 1.0335 0.6590 0.4481 -0.3409 -0.4988
1341836554.0568 -0.7537 -1.0712 1.0337 0.6590 0.4477 -0.3418 -0.4985
1341836554.0667 -0.7543 -1.0724 1.0340 0.6591 0.4474 -0.3429 -0.4978
1341836554.0777 -0.7550 -1.0737 1.0343 0.6590 0.4469 -0.3439 -0.4977
1341836554.0867 -0.7557 -1.0753 1.0345 0.6589 0.4470 -0.3443 -0.4975
1341836554.0967 -0.7565 -1.0766 1.0346 0.6585 0.4472 -0.3447 -0.4975
1341836554.1067 -0.7574 -1.0779 1.0347 0.6582 0.4476 -0.3447 -0.4976
1341836554.1167 -0.7584 -1.0796 1.0350 0.6576 0.4472 -0.3454 -0.4982
1341836554.1267 -0.7593 -1.0810 1.0349 0.6577 0.4473 -0.3447 -0.4986
1341836554.1367 -0.7603 -1.0823 1.0348 0.6572 0.4474 -0.3442 -0.4994
1341836554.1467 -0.7612 -1.0836 1.0347 -0.6573 -0.4471 0.3436 0.5000
1341836554.1567 -0.7622 -1.0851 1.0347 0.6574 0.4470 -0.3435 -0.5000
1341836554.1667 -0.7631 -1.0867 1.0347 0.6577 0.4465 -0.3440 -0.4997
1341836554.1767 -0.7639 -1.0882 1.0347 0.6585 0.4467 -0.3442 -0.4983
1341836554.1868 -0.7648 -1.0896 1.0347 0.6586 0.4465 -0.3448 -0.4981
1341836554.1967 -0.7664 -1.0911 1.0352 0.6579 0.4442 -0.3476 -0.4990
1341836554.2067 -0.7674 -1.0927 1.0354 0.6571 0.4441 -0.3482 -0.4998
1341836554.2167 -0.7683 -1.0942 1.0352 -0.6567 -0.4444 0.3482 0.5000
1341836554.2268 -0.7690 -1.0955 1.0351 -0.6563 -0.4444 0.3479 0.5007
1341836554.2368 -0.7699 -1.0968 1.0351 -0.6562 -0.4441 0.3473 0.5016
1341836554.2468 -0.7705 -1.0982 1.0349 -0.6571 -0.4434 0.3460 0.5018
1341836554.2568 -0.7712 -1.0997 1.0348 -0.6580 -0.4425 0.3452 0.5020
1341836554.2668 -0.7718 -1.1010 1.0347 -0.6592 -0.4415 0.3444 0.5019
1341836554.2767 -0.7722 -1.1025 1.0347 -0.6608 -0.4411 0.3434 0.5009
1341836554.2867 -0.7730 -1.1040 1.0348 -0.6617 -0.4398 0.3434 0.5008
1341836554.2967 -0.7738 -1.1057 1.0352 0.6629 0.4386 -0.3449 -0.4993
1341836554.3067 -0.7745 -1.1070 1.0352 0.6634 0.4376 -0.3456 -0.4990
1341836554.3168 -0.7752 -1.1086 1.0354 0.6635 0.4368 -0.3460 -0.4992
1341836554.3268 -0.7758 -1.1100 1.0354 0.6641 0.4362 -0.3457 -0.4992
1341836554.3367 -0.7765 -1.1114 1.0354 0.6645 0.4357 -0.3453 -0.4993
1341836554.3467 -0.7771 -1.1127 1.0353 0.6648 0.4359 -0.3442 -0.4995
1341836554.3567 -0.7779 -1.1142 1.0354 0.6648 0.4358 -0.3437 -0.4999
1341836554.3667 -0.7788 -1.1159 1.0354 -0.6641 -0.4361 0.3432 0.5010
1341836554.3768 -0.7797 -1.1178 1.0357 -0.6641 -0.4359 0.3433 0.5012
1341836554.3867 -0.7806 -1.1194 1.0358 -0.6631 -0.4366 0.3432 0.5019
1341836554.3967 -0.7814 -1.1210 1.0357 -0.6623 -0.4371 0.3436 0.5022
1341836554.4067 -0.7821 -1.1225 1.0355 -0.6627 -0.4372 0.3433 0.5019
1341836554.4167 -0.7830 -1.1240 1.0353 -0.6620 -0.4370 0.3436 0.5027
1341836554.4267 -0.7838 -1.1256 1.0351 -0.6623 -0.4368 0.3429 0.5031
1341836554.4367 -0.7844 -1.1272 1.0350 -0.6629 -0.4367 0.3421 0.5028
1341836554.4467 -0.7851 -1.1287 1.0347 -0.6630 -0.4371 0.3416 0.5026
1341836554.4567 -0.7857 -1.1305 1.0344 -0.6632 -0.4378 0.3406 0.5026
1341836554.4671 -0.7863 -1.1323 1.0341 -0.6627 -0.4383 0.3402 0.5031
1341836554.4767 -0.7867 -1.1338 1.0339 -0.6626 -0.4390 0.3388 0.5035
1341836554.4867 -0.7873 -1.1357 1.0339 -0.6618 -0.4395 0.3385 0.5042
1341836554.4969 -0.7876 -1.1373 1.0340 -0.6616 -0.4399 0.3377 0.5047
1341836554.5067 -0.7879 -1.1389 1.0338 -0.6625 -0.4393 0.3376 0.5041
1341836554.5178 -0.7885 -1.1403 1.0337 -0.6628 -0.4388 0.3369 0.5046
1341836554.5267 -0.7893 -1.1418 1.0336 -0.6625 -0.4376 0.3365 0.5063
1341836554.5367 -0.7896 -1.1434 1.0334 -0.6635 -0.4368 0.3357 0.5063
